#class tools::wcsv::ntuple
#title Truth information
#separator 44
#vector_separator 59
#column int EventNumber
#column double Phi
#column double Theta
#column double Momentum
#column int ParticleCode
195,-1.99823,1.73323,0.0699577,2
195,1.14038,1.39549,45.5,0
196,2.71901,2.65193,45.4854,0
196,2.71649,2.65453,0.0146006,2
196,-0.422584,0.489663,45.5,0
197,0.032334,1.10021,45.4972,0
197,-0.750417,1.8439,0.00371992,2
197,-3.10932,2.04134,45.499,0
198,1.12286,2.10957,0.0463387,2
198,-2.14161,0.915054,45.4982,0
198,-0.189866,1.20605,0.00324648,2
198,0.999927,2.22669,45.4522,0
199,2.2817,1.8284,44.6193,0
199,2.2817,1.82842,0.880715,2
199,-0.859895,1.31319,45.5,0
200,1.39152,1.19243,0.0669265,2
200,1.40953,1.18199,45.4325,0
200,1.40655,1.18522,0.000564594,2
200,-1.73209,1.95958,45.5,0
201,-2.20026,2.13293,0.0109355,2
201,0.937683,1.01653,0.0919738,2
201,0.937816,1.01655,45.4046,0
201,0.937317,1.01373,0.00343377,2
201,-2.20378,2.12504,45.4891,0
202,-2.9186,2.07107,2.5408,2
202,2.68992,2.40088,0.200534,2
202,3.14084,2.09806,42.6255,0
202,3.13776,2.11498,0.166988,2
202,0.010332,1.04293,45.4662,0
203,-2.92581,0.397137,45.5,0
203,0.215778,2.74446,45.5,0
204,-2.46512,0.913528,1.00494,2
204,-2.4814,0.835275,44.4965,0
204,-2.69089,2.40361,0.000127421,2
204,0.660575,2.30459,45.4984,0
205,1.32587,1.31857,45.5,0
205,-1.81573,1.82302,45.5,0
206,1.03225,1.37855,45.189,0
206,1.03418,1.37901,0.310974,2
206,-2.10933,1.76304,45.5,0
207,-2.64826,0.751852,45.5,0
207,0.493336,2.38974,45.5,0
208,0.274793,0.809639,45.5,0
208,-2.8668,2.33195,45.5,0
209,3.03339,1.23078,45.5,0
209,-0.108207,1.91081,45.5,0
210,-0.728154,2.65316,39.3325,0
210,-0.728177,2.6534,6.1675,2
210,2.41344,0.488402,45.5,0
211,-2.01679,2.60226,1.76921,2
211,-2.03923,2.58351,43.631,0
211,-2.0473,2.55986,0.100005,2
211,1.10319,0.557405,45.4998,0
212,1.39536,2.64274,45.4919,0
212,2.25125,2.4143,0.00870844,2
212,-1.74603,0.498856,45.4994,0
213,-2.94173,1.63197,0.375555,2
213,-2.93955,1.62057,45.1238,0
213,-2.9469,1.51805,0.00069439,2
213,0.202023,1.52093,45.5,0
214,2.8629,0.984304,43.3553,0
214,-2.76979,1.29689,2.38588,2
214,-0.242047,2.1465,45.2588,0
215,0.0982754,2.5184,45.5,0
215,-3.04332,0.623191,45.5,0
216,0.710581,2.08037,45.5,0
216,-2.43101,1.06122,45.5,0
217,1.89838,0.832049,8.79343,2
217,1.9807,0.851549,0.797514,2
217,-1.17962,2.30847,45.489,0
217,-1.17879,2.30619,0.00485572,2
